id_jeu;nom;nb_joueurs_min;nb_joueur_max;age_min;Unnamed: 5;lien_photo;extension;duree_min;duree_max;type;description
614;Senseï;2.0;2.0;7.0;;https://www.myludo.fr/img/jeux/1619465282/300/aa/945.png;;15;;Jeu familial;Senseï est un jeu de cartes stratégique où les joueurs s’affrontent en duel en utilisant des cartes d’attaque et de défense inspirées des arts martiaux. Il met en avant la lecture de l’adversaire et le timing.
484;Siam;2.0;2.0;7.0;;https://www.myludo.fr/img/jeux/1642524493/300/aa/946.png;;15;;Jeu familial;Siam est un jeu tactique à deux joueurs où éléphants et rhinocéros s’affrontent pour pousser un rocher hors du plateau. Chaque mouvement compte et demande anticipation, placement précis et lecture du jeu adverse. Court, élégant et très stratégique, il offre des duels intenses accessibles dès les premières parties.
253;The Sound Maker;3.0;6.0;7.0;;https://www.myludo.fr/img/jeux/1633040758/300/bz/51486.png;;15;;Jeu familial;The Sound Maker est un jeu d’ambiance où les joueurs doivent reconnaître des sons réalisés par un autre joueur à l’aide de cartes indiquant des objets, des actions ou des situations. Aucun mot n’est autorisé, seulement des bruits, ce qui crée des scènes hilarantes et mémorables. Simple et très fun, il fonctionne avec tous les âges.
137;Trio;3.0;6.0;7.0;;https://www.myludo.fr/img/jeux/1747309119/300/cj/61611.png;;15;;Jeu familial;Trio est un jeu de pli et de mémoire où les joueurs cherchent à rassembler trois cartes identiques en se rappelant celles qui ont été jouées ou révélées. L’interaction constante et les retournements rapides rendent chaque partie dynamique et surprenante. Accessible, intelligent et très addictif, il s’explique en une minute et se rejoue immédiatement.
642;Yōkaï No Mori;2.0;2.0;7.0;;https://www.myludo.fr/img/jeux/1725785298/300/ac/2159.png;;15;;Jeu familial;Le dōbutsu shōgi (どうぶつしょうぎ, shogi animal) est une variante du shogi pour les enfants. Il a été inventé par la joueuse de shogi professionnelle Madoka Kitao, en partie pour attirer les femmes vers le jeu. Il est joué sur un plateau 3x4 et suit globalement les règles du shogi, y compris le parachutage, sauf que les pièces ne peuvent se déplacer que d'une case à la fois et promouvoir le roi est une façon supplémentaire de gagner la partie.
101;Color Flush;3.0;6.0;7.0;;https://www.myludo.fr/img/jeux/1684069918/300/cl/63986.png;;20;;Jeu familial;Color Flush te propose un défi d’observation où tu dois faire pivoter tes cartes pour créer la combinaison parfaite avant les autres. Le concept est simple mais terriblement malin, car chaque rotation peut changer complètement ta stratégie. Les parties sont rapides, tendues et très addictives. C’est le genre de jeu où tu cries victoire une seconde avant de te tromper. On enchaîne facilement plusieurs manches sans s’en rendre compte.
706;Crôa!;2.0;4.0;7.0;;https://www.myludo.fr/img/jeux/1712235758/300/ad/3285.png;;20;;Jeu familial;Crôa! te transforme en reine des grenouilles tentant de dominer l’étang case après case. Les tuiles cachées réservent des surprises qui déclenchent autant de rires que de catastrophes. Entre déplacements, blocages et risques calculés, chaque tour devient un petit suspense. Le jeu a une ambiance légère, parfaite pour tous les publics. Et on adore les retournements soudains qui renversent la partie.
85;Défifoo;3.0;18.0;7.0;;https://www.myludo.fr/img/jeux/1737887350/300/cs/70458.png;;20;;Jeu familial;Défifoo t’invite à relever une série de défis délirants en un minimum de temps, ce qui crée une ambiance hyper dynamique. Les épreuves s’enchaînent si vite que personne n’a le temps de réfléchir trop longtemps. Le fun vient autant des réussites que des ratés spectaculaires. C’est un jeu parfait pour animer une soirée entre amis. Et il pousse tout le monde à se lâcher sans complexe.
767;Exploding Kittens;2.0;5.0;7.0;;https://www.myludo.fr/img/jeux/1735754879/300/at/19847.png;;20;;Jeu familial;Exploding Kittens te plonge dans une loterie explosive où tu pries pour éviter la carte fatale tout en sabotant les autres. Le mélange de tension, d’humour absurde et de coups bas fonctionne à merveille. Chaque pioche est un moment de stress délicieux. Les cartes spéciales permettent des retournements totalement imprévisibles. C’est un jeu simple, rapide et toujours hilarant.
640;Jack & Le Haricot Magique;2.0;5.0;7.0;;https://www.myludo.fr/img/jeux/1753054233/300/aa/41.png;;20;;Jeu familial;Jack & Le Haricot Magique revisite le conte en un jeu malin de tactique et de prise de risques. Tu fais grimper ton haricot tout en essayant d’optimiser chaque avancée pour échapper aux pièges. L’univers est immersif et apporte un vrai charme aux parties. Les choix sont simples mais jamais évidents, ce qui crée de beaux dilemmes. On a toujours envie de retenter pour faire pousser son haricot encore plus haut.
1014;Jungle Speed;3.0;7.0;7.0;;https://www.myludo.fr/img/jeux/1651844735/300/as/18429.png;;20;;Jeu de rapidité;Jungle Speed met à l’épreuve tes réflexes en te demandant d’attraper le totem avant tes adversaires au bon moment. Les symboles se ressemblent tellement que les erreurs déclenchent des fou rires. Le rythme est effréné et pousse tout le monde à se surpasser. C’est un classique des jeux d’ambiance qui met immédiatement le feu à la table. On finit souvent essoufflé mais hilare.
1013;Jungle Speed - The Lapins Crétins;2.0;16.0;7.0;;https://www.myludo.fr/img/jeux/1748260483/300/ag/6213.png;;20;;Jeu de rapidité;Jungle Speed - The Lapins Crétins reprend le principe mythique du totem mais y injecte l’humour chaotique des Lapins Crétins. Les cartes surprennent, perturbent et créent un joyeux bazar à chaque manche. Le rythme est tout aussi frénétique mais encore plus imprévisible. C’est un condensé de folie qui dynamise n’importe quelle soirée. Et c’est impossible de ne pas rejouer une manche.
107;Kéblo;2.0;8.0;7.0;;https://www.myludo.fr/img/jeux/1698170011/300/by/50560.png;;20;;Jeu familial;Kéblo te place dans un duel de communication improbable où un mot interdit peut tout faire échouer. Les joueurs doivent faire deviner sans prononcer certains termes, ce qui crée des situations absurdes. La pression monte vite quand on cherche ses mots en évitant les pièges. Le jeu provoque rires, blocages et moments de panique hilarante. C’est parfait pour jouer en groupe et briser la glace.
687;Le Lièvre & La Tortue;2.0;5.0;7.0;;https://www.myludo.fr/img/jeux/1736333011/300/ab/1620.png;;20;;Jeu familial;Le Lièvre et la Tortue est un jeu de société créé par David Parlett en 1974 et publié en français par Ravensburger en 1979.
845;Le Petit Chaperon Rouge;1.0;5.0;7.0;;https://www.myludo.fr/img/jeux/1638305621/300/ab/1073.png;;20;;Jeu familial;Le Petit Chaperon Rouge est un jeu coopératif où les joueurs doivent guider l’héroïne jusqu’à la maison de sa grand-mère en évitant le loup. Ensemble, ils planifient les déplacements, observent les chemins possibles et anticipent les dangers. Accessible et narratif, il introduit les plus jeunes à la stratégie douce et à la résolution collective de problèmes.
860;Le Petit Poucet Et La Forêt Mystérieuse;3.0;6.0;7.0;;https://www.myludo.fr/img/jeux/1629532629/300/ab/1847.png;;20;;Jeu familial;Le Petit Poucet et la Forêt Mystérieuse est un jeu d’aventure coopératif basé sur la mémoire, où les joueurs doivent se rappeler des lieux et des chemins pour aider Poucet à traverser la forêt. Chaque erreur attire l’ogre, ajoutant tension et suspense. Immersif, simple et intelligemment conçu, il stimule la concentration et l’entraide.
589;Maître Renard;2.0;4.0;7.0;;https://www.myludo.fr/img/jeux/1735648461/300/ab/1294.png;;20;;Jeu familial;Maître Renard est un jeu d’adresse et de reconnaissance tactile où les joueurs, les yeux bandés, doivent récupérer des objets au fond d’une boîte en se guidant uniquement par le toucher. Le temps limité ajoute un défi amusant et chaotique. Original, sensoriel et très ludique, il fonctionne à merveille avec les enfants.
674;Maze Racers;2.0;2.0;7.0;;https://www.myludo.fr/img/jeux/1648633461/300/aa/707.png;;20;;Jeu familial;Maze Racers est un jeu de créativité et de vitesse où les joueurs construisent leur propre labyrinthe en mousse avant de défier leurs adversaires en course de bille. La construction demande imagination et précision, et les parties deviennent très compétitives. Énergique et fun, il plaît autant aux enfants qu’aux adultes.
995;Mito !;3.0;5.0;7.0;;https://www.myludo.fr/img/jeux/1651737523/300/ad/3938.png;;20;;Jeu familial;Mito ! est un jeu de cartes rapide et malin où les joueurs tentent de se débarrasser de leurs cartes en les posant correctement, quitte à tricher discrètement grâce à une carte spéciale. Il développe l’observation, la rapidité et le sens de la ruse.
262;Nine Tiles Panic;2.0;5.0;7.0;;https://www.myludo.fr/img/jeux/1614599638/300/bl/37431.png;;20;;Jeu familial;Nine Tiles Panic est un jeu de réflexion et de rapidité dans lequel les joueurs doivent agencer des tuiles pour remplir des objectifs variés sous contrainte de temps. Il stimule la logique, l’organisation spatiale et la gestion du stress.
677;Okiya;2.0;2.0;7.0;;https://www.myludo.fr/img/jeux/1757927748/300/ad/3233.png;;20;;Jeu familial;Okiya est un jeu de stratégie abstrait inspiré du morpion, se jouant avec des tuiles recto-verso. Les joueurs doivent anticiper les coups adverses pour aligner leurs symboles et remporter la partie.
201;Sandwich MasterClass;3.0;8.0;7.0;;https://www.myludo.fr/img/jeux/1711731391/300/by/50839.png;;20;;Jeu familial;Sandwich MasterClass est un jeu d’observation et de rapidité où les joueurs doivent reproduire le plus vite possible la bonne combinaison d’ingrédients pour réaliser le sandwich demandé. Il sollicite la mémoire visuelle et la réactivité.
548;Water Lily;2.0;4.0;7.0;;https://www.myludo.fr/img/jeux/1724659421/300/ag/6382.png;;20;;Jeu familial;Water Lily est un jeu de stratégie et de placement dans lequel les joueurs déplacent une grenouille de nénuphar en nénuphar afin d’atteindre une position gagnante. Le jeu développe l’anticipation et la réflexion tactique.
233;What'S Missing ?;3.0;6.0;7.0;;https://www.myludo.fr/img/jeux/1729454309/300/bl/37428.png;;20;;Jeu familial;What’s Missing ? est un jeu d’observation et de mémoire où les joueurs doivent identifier l’objet disparu après un court moment d’observation. Il stimule l’attention, la mémorisation et la concentration.
996;Dard Dard;3.0;5.0;7.0;;https://www.myludo.fr/img/jeux/1729847762/300/ay/24030.png;;25;;Jeu familial;Dard Dard est un jeu de bluff et de rapidité où les joueurs doivent jouer des cartes insectes pour attaquer ou se défendre tout en essayant de surprendre leurs adversaires. Les actions simples mais piégeuses créent une ambiance tendue et amusante, parfaite pour des parties rapides et interactives.
359;Gravity Superstar;2.0;6.0;7.0;;https://www.myludo.fr/img/jeux/1760374791/300/az/25621.png;;25;;Jeu familial;Gravity Superstar est un jeu de déplacement original où les personnages tombent en suivant la gravité et ramassent des étoiles sur leur passage. Chaque mouvement doit être anticipé pour optimiser sa route et gêner les autres. Accessible et ingénieux, il offre un vrai plaisir de réflexion dans un univers coloré.
670;Mimtoo;4.0;10.0;7.0;;https://www.myludo.fr/img/jeux/1753782331/300/ae/4043.png;;25;;Jeu familial;Mimtoo est un jeu d’expression où les joueurs doivent faire deviner des phrases improbables mêlant actions et personnages par le mime ou la parole. Les combinaisons délirantes créent des fou rires immédiats. C’est un jeu parfait pour l’ambiance, simple et irrésistible en groupe.
87;101;1.0;3.0;7.0;;https://www.myludo.fr/img/jeux/1726756214/300/cs/70732.png;;30;;Jeu familial;101 est un jeu de majorité où les joueurs posent secrètement des cartes sur une grille pour tenter de contrôler des lignes et des colonnes. Les valeurs jouées influencent subtilement le score final. Un petit jeu malin, tactique et rapide, idéal pour deux joueurs.
726;Abracada... Quoi ?;2.0;5.0;7.0;;https://www.myludo.fr/img/jeux/1725475334/300/ab/1230.png;;30;;Jeu familial;Abracada… Quoi ? est un jeu de déduction magique où les joueurs connaissent les sorts des autres mais pas les leurs. Il faut deviner ce qu’on possède en observant les actions adverses et en prenant des risques. Fun, simple et très original, il plaît autant aux enfants qu’aux adultes.
86;Can'T Stop;2.0;4.0;7.0;;https://www.myludo.fr/img/jeux/1755775089/300/bu/46140.png;;30;;Jeu familial;Can’t Stop est un jeu de stop ou encore où les joueurs lancent des dés pour progresser sur des pistes, mais doivent choisir le bon moment pour s’arrêter avant de tout perdre. Le suspense et les choix risqués rendent chaque partie exaltante. Un classique addictif et très accessible.
42;Chick Chick Boom;2.0;6.0;7.0;;https://www.myludo.fr/img/jeux/1728986507/300/dc/80889.png;;30;;Jeu familial;Chick Chick Boom est un jeu d’ambiance où les joueurs tentent de poser leurs cartes au bon moment pour faire exploser celles des autres. Le rythme rapide et les effets déclenchent un chaos amusant et compétitif. Léger, fun et parfait pour l’apéro.
193;Exploding Kittens;2.0;10.0;7.0;;https://www.myludo.fr/img/jeux/1688193308/300/bv/47429.png;;30;;Jeu familial;Exploding Kittens est un jeu de cartes où les joueurs tentent d’éviter de piocher un chat explosif tout en utilisant des cartes spéciales pour se protéger, attaquer ou manipuler la pioche. Simple, nerveux et très drôle, il repose sur le bluff et la prise de risque.
